family,level,frac,method,n_seeds,psnr_db_mean,psnr_db_std,ssim_mean,ssim_std,hrp_mean,hrp_std,cvr_c1,cvr_c2,cvr_c3,cvr_c4,psnr_db_mean_seedstd,psnr_db_std_seedstd,ssim_mean_seedstd,ssim_std_seedstd,hrp_mean_seedstd,hrp_std_seedstd,cvr_c1_seedstd,cvr_c2_seedstd,cvr_c3_seedstd,cvr_c4_seedstd
CF1,L4,0.5,bilinear,3,26.00154944265955,5.771966529662126,0.8820029240937098,0.07348087989375697,0.7035449857678678,0.14335721404816162,0.0,0.029782986153958416,0.0,0.055199381510416666,0.09858697816653697,0.16013996241106473,0.0003080101518496229,0.0003244376606904497,0.000427515749341495,0.000709292937355425,0.0,0.00010433762201725087,0.0,0.0001723122221434131
CF1,L4,0.5,inpaint_telea,3,25.51826877788049,5.761909244880076,0.8291867424594056,0.057334277530795646,0.6170105427834723,0.16597693609640343,0.0,0.02788580261306682,0.0,0.05144070095486111,0.004952707608125597,0.01832690816567544,0.00015652811699522616,0.0003377064641837649,0.00026138475538801416,0.0003391514275556181,0.0,0.00010298459552471196,0.0,5.774491451449482e-05
CF1,L4,0.5,inpaint_ns,3,27.06491770373026,6.46948209963105,0.8732640324440287,0.06479871495838196,0.6565136518246598,0.15882086094467862,0.0,0.0261725639691253,0.0,0.04561767578125,0.009488517467048836,0.02814862248935449,0.00021352267073563092,0.0004008250439722876,0.00015438728712354987,0.0005439758710391897,0.0,0.00014223679798748028,0.0,0.00012727094465991596
CF1,L4,0.5,dictlearn,3,18.804302941885478,4.362990685151076,0.48138051332416837,0.1596251822037006,0.0,0.0,0.0,0.09435598524596167,0.0,0.17317111545138889,0.010595471645711353,0.006247095186392468,0.0003387433085240046,0.000495530311299595,0.0,0.0,0.0,0.0004871558682809067,0.0,0.0002388397816891793
CF1,L5,0.7,csfr,3,25.37895185861071,6.645926353281354,0.8002490485864492,0.10838859230019533,0.656169487486283,0.16867768591768528,0.0,0.018034612079710414,0.0,0.020442708333333334,0.0135425765221869,0.022193130862468144,0.00033069582624426484,0.0004457545321062025,0.0005056678421932298,0.0016329648483618016,0.0,0.0001538492093336559,0.0,0.000288210816026865
CF1,L5,0.7,zero_fill,3,7.205122627925271,4.2267317735830785,0.08652045815306425,0.11422447372594326,3.649236920111709,2.793589351867709,0.0,0.3308501434098516,0.0,0.5059293619791667,0.0006301279163368483,0.00272650851679225,0.000276085627750256,9.139641606803506e-05,0.0117984761874388,0.020774700047897627,0.0,0.0001339687442836429,0.0,0.0003699181807421626
CF1,L5,0.7,bilinear,3,22.88205604263742,5.232798515394816,0.7955453722371719,0.11042169548490567,0.7032694075008233,0.1402969387127155,0.0,0.022446263382104616,0.0,0.041181640624999995,0.08829575719006408,0.10946028902744963,0.00025476360761235293,0.0003750892852277305,0.0012656045364668844,0.0018775666061946784,0.0,0.00023485840181747104,0.0,0.00042366091464973623
CF1,L5,0.7,inpaint_telea,3,23.440965649349327,5.562195604636564,0.7299401787492221,0.09101904672046279,0.6095487801565064,0.16529380265852409,0.0,0.017958002713825815,0.0,0.03040011935763889,0.011394757541183052,0.021026896032157908,0.00020262726141498952,0.0001120268778613506,0.0007415572894298013,0.0010823972886998573,0.0,0.00013598261407767452,0.0,0.0003410108027802963
CF1,L5,0.7,inpaint_ns,3,24.24271199408723,6.121162480167766,0.7753617738804742,0.10205425456329409,0.6531512054800986,0.15727404071084292,0.0,0.018533812947312576,0.0,0.030945638020833333,0.010221140746459332,0.03047331353465198,7.87920821968115e-05,0.00021893001346501637,0.000642142602255713,0.0012541356373555266,0.0,0.00014053747072129293,0.0,0.0003749894270171719
CF1,L5,0.7,dictlearn,3,17.340251112776418,4.355357127043189,0.37811101631581684,0.14835314459951165,0.0,0.0,0.0,0.07435240276836945,0.0,0.13770182291666666,0.005798287773744455,0.004252305753111249,0.00023658079057320671,0.0004202751109965429,0.0,0.0,0.0,0.0004825215463476739,0.0,0.0003113215797977592
CF2,L1,0.05,csfr,3,30.56643018122607,11.376813907360736,0.9135827725045512,0.059836109581480425,0.7024385297194952,0.6432236473427405,0.0,0.03475611778629375,0.0,0.06567328559027778,0.47496195862397134,0.7818449016405763,0.0021715741629902497,0.0007018933611668187,0.015034097363638437,0.057575269621819136,0.0,6.09393598189951e-05,0.0,0.0005029083251074048
CF2,L1,0.05,zero_fill,3,16.92154231524808,9.763213637684133,0.813726440155346,0.0727332090554138,3.6231377473970254,2.7553968868121976,0.0,0.04373553254491223,0.0,0.08536593967013889,0.15412390451199995,0.43434849667890585,0.0025267296889790567,0.004207995894838535,0.010628542440642113,0.0348493117930638,0.0,0.00022164753639577093,0.0,0.0003268164951683763
CF2,L1,0.05,bilinear,3,34.16656133764722,16.45360864636014,0.9258581232045556,0.05258962654636812,0.6230294207111001,0.2574190855202829,0.0,0.03597621814844185,0.0,0.06771321614583334,0.594748062778412,0.8950961133691671,0.0014402050374458613,0.0014480049182076528,0.004368612425306552,0.010662912547267738,0.0,9.849550278737492e-05,0.0,0.0004835988780507424
CF2,L1,0.05,inpaint_telea,3,33.20224387521052,13.984065521824133,0.9315435292825964,0.045667857607228274,0.6140593949995107,0.25422532576409673,0.0,0.034592427270173275,0.0,0.06592393663194444,0.443283762963114,1.0117319318235494,0.0014504387769484898,0.0006331017417990664,0.00575476846664515,0.007254723461861209,0.0,5.5041608791711796e-05,0.0,0.0004969327826541596
CF2,L1,0.05,inpaint_ns,3,33.57658540151525,15.303718930775188,0.9306186809410967,0.046142885289821044,0.6182173928163118,0.2576841328484505,0.0,0.0346418927350088,0.0,0.06596598307291666,0.5905391121351593,1.073493416749374,0.0015931973362381404,0.00041112743453608334,0.0071505024134446,0.006399058238241432,0.0,5.0470872587145514e-05,0.0,0.00046144659229781866
CF2,L1,0.05,dictlearn,3,28.442265273626703,8.328602081096358,0.8983687516918897,0.05228415404811528,0.4915654592898984,0.25352782027657517,0.0,0.039204144712404944,0.0,0.07304823133680556,0.29581219325452285,0.13424692761040224,0.0021948395052250195,0.0009296475938983014,0.010999578574370993,0.008697648940776034,0.0,7.401057815100047e-05,0.0,0.00018447098054694323
CF2,L2,0.15,csfr,3,24.529387983280724,8.468548634740989,0.8358543751041972,0.06734373477045875,0.8389217220081223,0.705707274468065,0.0,0.031093061154970198,0.0,0.05959445529513888,0.19168115902960497,0.6657047616098166,0.0012197670351959892,0.0023365179075099073,0.003511053284797187,0.019808238605467886,0.0,0.0003163103081591675,0.0,0.0008146497140937949
CF2,L2,0.15,zero_fill,3,13.391886839709699,6.6456685675593645,0.6769359898829682,0.07576391022753586,3.6504396408465176,2.8395189535186875,0.0,0.046086998476401075,0.0,0.0906982421875,0.20415452664778536,1.5113500683265473,0.0021945083586637714,0.002465547710445195,0.00660461643642396,0.02535600591064799,0.0,0.0003794263787013036,0.0,0.0014504724902002135
CF2,L2,0.15,bilinear,3,28.552625438616957,13.096977256213549,0.8635650533889803,0.06419201460800515,0.6419506870044603,0.24078554704034213,0.0,0.03325975534662979,0.0,0.06353597005208333,0.7119505174269386,1.5894122919596525,0.0012134106370890296,0.0017570784807262364,0.00811928545342207,0.020404513044343247,0.0,0.0003397864073128398,0.0,0.001023884846700095
CF2,L2,0.15,inpaint_telea,3,28.031116747218075,10.816508176926419,0.8726913829595224,0.05558579114840608,0.6292708091437816,0.23425504976744485,0.0,0.030824790555181808,0.0,0.05998616536458334,0.32854627598758385,0.8053651419863646,0.0015678666285256688,0.00122583954337105,0.006468608865024364,0.012529146219570988,0.0,0.00034500673934087023,0.0,0.0008615065319636684
CF2,L2,0.15,inpaint_ns,3,28.200358262600506,11.938358238906465,0.8701300948094856,0.05742050014964966,0.6329901122715738,0.236661122724784,0.0,0.03091297410856997,0.0,0.06010986328125,0.3692362632733814,0.8803152674348432,0.001951886062064988,0.001226918663642257,0.006654504798870004,0.017945526863678254,0.0,0.00035464679602064325,0.0,0.0007685380160383246
CF2,L2,0.15,dictlearn,3,24.18846579362796,6.03035133928627,0.8153528286978332,0.05670767316660553,0.459105885475874,0.1976788620730354,0.0,0.03917617407608001,0.0,0.0735202365451389,0.08898323973087999,0.07954293121536224,0.001241317557008686,0.0012164411375034398,0.00916334192662226,0.00962971188501241,0.0,0.0003524982942985111,0.0,0.0009938435751328171
CF2,L3,0.3,csfr,3,20.446362286685645,7.754218228942441,0.7109934974594321,0.09418609249699979,0.9887861781732904,0.8227372881010213,0.0,0.02627025469335624,0.0,0.050716417100694446,0.06509625103352881,0.10132137996243798,0.0006182712792402303,0.0012553165434658138,0.008575617146774643,0.012789544896091888,0.0,0.00034895225039576096,0.0,0.0005002927688309706
CF2,L3,0.3,zero_fill,3,10.783023398136798,5.748223993863017,0.4815774432238913,0.08807563938436967,3.6134388488199978,2.758852142421162,0.0,0.04905671304188824,0.0,0.09856445312499999,0.10687183962164488,0.9152416060148783,0.0025452466196527507,0.0015977523166445962,0.004827269207630413,0.021727734503046898,0.0,0.00021829886244672825,0.0,9.247551686615689e-05
CF2,L3,0.3,bilinear,3,24.214644023381837,8.510995877727096,0.7640045410830808,0.09152640849090159,0.6293243525922299,0.2012222483149663,0.0,0.02913621602801464,0.0,0.056657986111111114,0.270301752363957,1.5325161343001066,0.0009922135801687824,0.0016707996799758364,0.01870573378454439,0.009542818319385726,0.0,0.0003103599675999129,0.0,0.000601102642509709
CF2,L3,0.3,inpaint_telea,3,24.04510202046664,7.484510360253961,0.7768909215767894,0.08107077087304569,0.628410405996773,0.20214647222512303,0.0,0.025819003589389867,0.0,0.051430935329861115,0.13318074345049183,1.176482953236308,0.0009938271237731771,0.0023046099601826088,0.012091820317375636,0.00786334663063544,0.0,0.000306028188714389,0.0,0.0005042843462098908
